0.002  0  0.06  370486 	0 	-1.45096e+07 	0 	2.17753e-05 	0 	
0.004  0  0.06  746782 	0 	-1.46877e+07 	0 	4.47691e-05 	0 	
0.006  0  0.06  1.13286e+06 	0 	-1.49904e+07 	0 	7.02819e-05 	0 	
0.008  0  0.06  1.52836e+06 	0 	-1.54284e+07 	0 	9.9788e-05 	0 	
0.01  0  0.06  1.92469e+06 	0 	-1.60159e+07 	0 	0.000135049 	0 	
0.012  0  0.06  2.29912e+06 	0 	-1.6768e+07 	0 	0.000178252 	0 	
0.014  0  0.06  2.60692e+06 	0 	-1.76939e+07 	0 	0.000232141 	0 	
0.016  0  0.06  2.77472e+06 	0 	-1.87798e+07 	0 	0.000300078 	0 	
0.018  0  0.06  2.70581e+06 	0 	-1.99592e+07 	0 	0.000385805 	0 	
0.02  0  0.06  2.33939e+06 	0 	-2.10751e+07 	0 	0.000491374 	0 	
-0.02  0.002  0.06  -2.29285e+06 	153354 	-2.11348e+07 	-0.000839963 	-0.000487514 	8.41792e-05 	
-0.018  0.002  0.06  -2.6716e+06 	232731 	-2.00346e+07 	-0.00081179 	-0.000381182 	9.95108e-05 	
-0.016  0.002  0.06  -2.75395e+06 	286008 	-1.88607e+07 	-0.000778162 	-0.000295303 	0.000105552 	
-0.014  0.002  0.06  -2.59632e+06 	316594 	-1.77736e+07 	-0.000744952 	-0.000227666 	0.000102681 	
-0.012  0.002  0.06  -2.29498e+06 	330875 	-1.6844e+07 	-0.000715244 	-0.000174321 	9.34898e-05 	
-0.01  0.002  0.06  -1.92416e+06 	335283 	-1.60876e+07 	-0.000690294 	-0.000131768 	8.04601e-05 	
-0.008  0.002  0.06  -1.52953e+06 	334495 	-1.54965e+07 	-0.000670345 	-9.71824e-05 	6.53766e-05 	
-0.006  0.002  0.06  -1.13453e+06 	331572 	-1.50556e+07 	-0.000655227 	-6.83475e-05 	4.93408e-05 	
-0.004  0.002  0.06  -748219 	328409 	-1.47507e+07 	-0.000644665 	-4.34911e-05 	3.29499e-05 	
-0.002  0.002  0.06  -371293 	326118 	-1.45716e+07 	-0.000638412 	-2.11401e-05 	1.64749e-05 	
0  0.002  0.06  0 	325278 	-1.45115e+07 	-0.00063631 	0 	0 	
0.002  0.002  0.06  371293 	326118 	-1.45716e+07 	-0.000638412 	2.11401e-05 	-1.64749e-05 	
0.004  0.002  0.06  748219 	328409 	-1.47507e+07 	-0.000644665 	4.34911e-05 	-3.29499e-05 	
0.006  0.002  0.06  1.13453e+06 	331572 	-1.50556e+07 	-0.000655227 	6.83475e-05 	-4.93408e-05 	
0.008  0.002  0.06  1.52953e+06 	334495 	-1.54965e+07 	-0.000670345 	9.71824e-05 	-6.53766e-05 	
0.01  0.002  0.06  1.92416e+06 	335283 	-1.60876e+07 	-0.000690294 	0.000131768 	-8.04601e-05 	
0.012  0.002  0.06  2.29498e+06 	330875 	-1.6844e+07 	-0.000715244 	0.000174321 	-9.34898e-05 	
0.014  0.002  0.06  2.59632e+06 	316594 	-1.77736e+07 	-0.000744952 	0.000227666 	-0.000102681 	
0.016  0.002  0.06  2.75395e+06 	286008 	-1.88607e+07 	-0.000778162 	0.000295303 	-0.000105552 	
0.018  0.002  0.06  2.6716e+06 	232731 	-2.00346e+07 	-0.00081179 	0.000381182 	-9.95108e-05 	
0.02  0.002  0.06  2.29285e+06 	153354 	-2.11348e+07 	-0.000839963 	0.000487514 	-8.41792e-05 	
-0.02  0.004  0.06  -2.15546e+06 	277844 	-2.13075e+07 	-0.00168273 	-0.000477079 	0.000159075 	
-0.018  0.004  0.06  -2.56874e+06 	440237 	-2.02545e+07 	-0.00162917 	-0.000368082 	0.00019087 	
-0.016  0.004  0.06  -2.6894e+06 	553530 	-1.90975e+07 	-0.00156354 	-0.000281459 	0.000204935 	
-0.014  0.004  0.06  -2.56192e+06 	621494 	-1.80089e+07 	-0.00149776 	-0.000214527 	0.000201152 	
-0.012  0.004  0.06  -2.28032e+06 	655639 	-1.70695e+07 	-0.00143838 	-0.000162695 	0.000184317 	
-0.01  0.004  0.06  -1.92085e+06 	668564 	-1.63014e+07 	-0.00138827 	-0.000122015 	0.00015934 	
-0.008  0.004  0.06  -1.5318e+06 	669807 	-1.56996e+07 	-0.00134806 	-8.94171e-05 	0.000129873 	
-0.006  0.004  0.06  -1.13869e+06 	665798 	-1.52502e+07 	-0.00131756 	-6.25724e-05 	9.82258e-05 	
-0.004  0.004  0.06  -752023 	660595 	-1.49393e+07 	-0.00129622 	-3.96716e-05 	6.56856e-05 	
-0.002  0.004  0.06  -373477 	656616 	-1.47566e+07 	-0.00128359 	-1.92407e-05 	3.28682e-05 	
0  0.004  0.06  0 	655127 	-1.46952e+07 	-0.00127934 	0 	0 	
0.002  0.004  0.06  373477 	656616 	-1.47566e+07 	-0.00128359 	1.92407e-05 	-3.28682e-05 	
0.004  0.004  0.06  752023 	660595 	-1.49393e+07 	-0.00129622 	3.96716e-05 	-6.56856e-05 	
0.006  0.004  0.06  1.13869e+06 	665798 	-1.52502e+07 	-0.00131756 	6.25724e-05 	-9.82258e-05 	
0.008  0.004  0.06  1.5318e+06 	669807 	-1.56996e+07 	-0.00134806 	8.94171e-05 	-0.000129873 	
0.01  0.004  0.06  1.92085e+06 	668564 	-1.63014e+07 	-0.00138827 	0.000122015 	-0.00015934 	
0.012  0.004  0.06  2.28032e+06 	655639 	-1.70695e+07 	-0.00143838 	0.000162695 	-0.000184317 	
0.014  0.004  0.06  2.56192e+06 	621494 	-1.80089e+07 	-0.00149776 	0.000214527 	-0.000201152 	
0.016  0.004  0.06  2.6894e+06 	553530 	-1.90975e+07 	-0.00156354 	0.000281459 	-0.000204935 	
0.018  0.004  0.06  2.56874e+06 	440237 	-2.02545e+07 	-0.00162917 	0.000368082 	-0.00019087 	
0.02  0.004  0.06  2.15546e+06 	277844 	-2.13075e+07 	-0.00168273 	0.000477079 	-0.000159075 	
-0.02  0.006  0.06  -1.92643e+06 	349448 	-2.15647e+07 	-0.00253 	-0.000462653 	0.000215912 	
-0.018  0.006  0.06  -2.38805e+06 	596684 	-2.06012e+07 	-0.00245666 	-0.0003483 	0.000265594 	
-0.016  0.006  0.06  -2.57016e+06 	781240 	-1.94838e+07 	-0.00236271 	-0.000259462 	0.000291183 	
-0.014  0.006  0.06  -2.49404e+06 	899566 	-1.84002e+07 	-0.00226603 	-0.000193036 	0.000290342 	
-0.012  0.006  0.06  -2.24762e+06 	964865 	-1.74489e+07 	-0.00217734 	-0.000143351 	0.000269071 	
-0.01  0.006  0.06  -1.90941e+06 	994885 	-1.66635e+07 	-0.00210172 	-0.000105618 	0.000234478 	
-0.008  0.006  0.06  -1.53158e+06 	1.00417e+06 	-1.60449e+07 	-0.00204075 	-7.62752e-05 	0.000192185 	
-0.006  0.006  0.06  -1.14305e+06 	1.00305e+06 	-1.55817e+07 	-0.00199433 	-5.27578e-05 	0.000145908 	
-0.004  0.006  0.06  -756854 	998266 	-1.52608e+07 	-0.00196183 	-3.31642e-05 	9.78121e-05 	
-0.002  0.006  0.06  -376424 	993925 	-1.50719e+07 	-0.00194256 	-1.60003e-05 	4.90116e-05 	
0  0.006  0.06  0 	992215 	-1.50086e+07 	-0.00193608 	0 	0 	
0.002  0.006  0.06  376424 	993925 	-1.50719e+07 	-0.00194256 	1.60003e-05 	-4.90116e-05 	
0.004  0.006  0.06  756854 	998266 	-1.52608e+07 	-0.00196183 	3.31642e-05 	-9.78121e-05 	
0.006  0.006  0.06  1.14305e+06 	1.00305e+06 	-1.55817e+07 	-0.00199433 	5.27578e-05 	-0.000145908 	
0.008  0.006  0.06  1.53158e+06 	1.00417e+06 	-1.60449e+07 	-0.00204075 	7.62752e-05 	-0.000192185 	
0.01  0.006  0.06  1.90941e+06 	994885 	-1.66635e+07 	-0.00210172 	0.000105618 	-0.000234478 	
0.012  0.006  0.06  2.24762e+06 	964865 	-1.74489e+07 	-0.00217734 	0.000143351 	-0.000269071 	
0.014  0.006  0.06  2.49404e+06 	899566 	-1.84002e+07 	-0.00226603 	0.000193036 	-0.000290342 	
0.016  0.006  0.06  2.57016e+06 	781240 	-1.94838e+07 	-0.00236271 	0.000259462 	-0.000291183 	
0.018  0.006  0.06  2.38805e+06 	596684 	-2.06012e+07 	-0.00245666 	0.0003483 	-0.000265594 	
0.02  0.006  0.06  1.92643e+06 	349448 	-2.15647e+07 	-0.00253 	0.000462653 	-0.000215912 	
-0.02  0.008  0.06  -1.61636e+06 	346130 	-2.18834e+07 	-0.00338179 	-0.000448761 	0.000247296 	
-0.018  0.008  0.06  -2.12334e+06 	675735 	-2.105e+07 	-0.00329679 	-0.000325342 	0.000315017 	
-0.016  0.008  0.06  -2.3817e+06 	942754 	-2.00058e+07 	-0.00318081 	-0.00023146 	0.000356024 	
-0.014  0.008  0.06  -2.37736e+06 	1.12851e+06 	-1.89453e+07 	-0.00305669 	-0.000164233 	0.000363554 	
-0.012  0.008  0.06  -2.18413e+06 	1.24183e+06 	-1.79872e+07 	-0.00293986 	-0.000116616 	0.000342846 	
-0.01  0.008  0.06  -1.88036e+06 	1.30261e+06 	-1.71831e+07 	-0.00283868 	-8.25143e-05 	0.0003025 	
-0.008  0.008  0.06  -1.52233e+06 	1.32987e+06 	-1.65435e+07 	-0.00275636 	-5.75285e-05 	0.000250101 	
-0.006  0.008  0.06  -1.14338e+06 	1.33838e+06 	-1.60619e+07 	-0.00269338 	-3.86481e-05 	0.000191008 	
-0.004  0.008  0.06  -760201 	1.33826e+06 	-1.57273e+07 	-0.00264914 	-2.37653e-05 	0.000128538 	
-0.002  0.008  0.06  -378971 	1.33589e+06 	-1.55299e+07 	-0.00262288 	-1.13082e-05 	6.4547e-05 	
0  0.008  0.06  0 	1.33471e+06 	-1.54638e+07 	-0.00261405 	0 	0 	
0.002  0.008  0.06  378971 	1.33589e+06 	-1.55299e+07 	-0.00262288 	1.13082e-05 	-6.4547e-05 	
0.004  0.008  0.06  760201 	1.33826e+06 	-1.57273e+07 	-0.00264914 	2.37653e-05 	-0.000128538 	
0.006  0.008  0.06  1.14338e+06 	1.33838e+06 	-1.60619e+07 	-0.00269338 	3.86481e-05 	-0.000191008 	
0.008  0.008  0.06  1.52233e+06 	1.32987e+06 	-1.65435e+07 	-0.00275636 	5.75285e-05 	-0.000250101 	
0.01  0.008  0.06  1.88036e+06 	1.30261e+06 	-1.71831e+07 	-0.00283868 	8.25143e-05 	-0.0003025 	
0.012  0.008  0.06  2.18413e+06 	1.24183e+06 	-1.79872e+07 	-0.00293986 	0.000116616 	-0.000342846 	
0.014  0.008  0.06  2.37736e+06 	1.12851e+06 	-1.89453e+07 	-0.00305669 	0.000164233 	-0.000363554 	
0.016  0.008  0.06  2.3817e+06 	942754 	-2.00058e+07 	-0.00318081 	0.00023146 	-0.000356024 	
0.018  0.008  0.06  2.12334e+06 	675735 	-2.105e+07 	-0.00329679 	0.000325342 	-0.000315017 	
0.02  0.008  0.06  1.61636e+06 	346130 	-2.18834e+07 	-0.00338179 	0.000448761 	-0.000247296 	
-0.02  0.01  0.06  -1.23637e+06 	242039 	-2.22256e+07 	-0.00423651 	-0.00044209 	0.000248448 	
-0.018  0.01  0.06  -1.7725e+06 	643188 	-2.15632e+07 	-0.00414947 	-0.000305309 	0.000331271 	
-0.016  0.01  0.06  -2.10881e+06 	1.00021e+06 	-2.06378e+07 	-0.00402069 	-0.000202014 	0.000390199 	
-0.014  0.01  0.06  -2.19194e+06 	1.27327e+06 	-1.9633e+07 	-0.00387521 	-0.000130878 	0.000412116 	
-0.012  0.01  0.06  -2.07136e+06 	1.45727e+06 	-1.86859e+07 	-0.00373311 	-8.38751e-05 	0.00039859 	
-0.01  0.01  0.06  -1.81926e+06 	1.56838e+06 	-1.78695e+07 	-0.00360717 	-5.32251e-05 	0.000358149 	
-0.008  0.01  0.06  -1.49374e+06 	1.62842e+06 	-1.7209e+07 	-0.00350325 	-3.32338e-05 	0.000299927 	
-0.006  0.01  0.06  -1.1328e+06 	1.65694e+06 	-1.67064e+07 	-0.0034231 	-2.0108e-05 	0.00023108 	
-0.004  0.01  0.06  -757900 	1.66826e+06 	-1.63552e+07 	-0.00336653 	-1.13118e-05 	0.000156394 	
-0.002  0.01  0.06  -379162 	1.67167e+06 	-1.61476e+07 	-0.00333288 	-5.06362e-06 	7.87866e-05 	
0  0.01  0.06  0 	1.67226e+06 	-1.60778e+07 	-0.00332153 	0 	0 	
0.002  0.01  0.06  379162 	1.67167e+06 	-1.61476e+07 	-0.00333288 	5.06362e-06 	-7.87866e-05 	
0.004  0.01  0.06  757900 	1.66826e+06 	-1.63552e+07 	-0.00336653 	1.13118e-05 	-0.000156394 	
0.006  0.01  0.06  1.1328e+06 	1.65694e+06 	-1.67064e+07 	-0.0034231 	2.0108e-05 	-0.00023108 	
0.008  0.01  0.06  1.49374e+06 	1.62842e+06 	-1.7209e+07 	-0.00350325 	3.32338e-05 	-0.000299927 	
0.01  0.01  0.06  1.81926e+06 	1.56838e+06 	-1.78695e+07 	-0.00360717 	5.32251e-05 	-0.000358149 	
0.012  0.01  0.06  2.07136e+06 	1.45727e+06 	-1.86859e+07 	-0.00373311 	8.38751e-05 	-0.00039859 	
0.014  0.01  0.06  2.19194e+06 	1.27327e+06 	-1.9633e+07 	-0.00387521 	0.000130878 	-0.000412116 	
0.016  0.01  0.06  2.10881e+06 	1.00021e+06 	-2.06378e+07 	-0.00402069 	0.000202014 	-0.000390199 	
0.018  0.01  0.06  1.7725e+06 	643188 	-2.15632e+07 	-0.00414947 	0.000305309 	-0.000331271 	
0.02  0.01  0.06  1.23637e+06 	242039 	-2.22256e+07 	-0.00423651 	0.00044209 	-0.000248448 	
-0.02  0.012  0.06  -811266 	25875.2 	-2.25384e+07 	-0.0050914 	-0.00045104 	0.00021928 	
-0.018  0.012  0.06  -1.34524e+06 	472969 	-2.20734e+07 	-0.00501154 	-0.000297515 	0.000310194 	
-0.016  0.012  0.06  -1.73962e+06 	914657 	-2.13218e+07 	-0.00488134 	-0.000179341 	0.00038548 	
-0.014  0.012  0.06  -1.91484e+06 	1.28899e+06 	-2.04285e+07 	-0.00472404 	-9.88871e-05 	0.000426045 	
-0.012  0.012  0.06  -1.88544e+06 	1.56692e+06 	-1.9532e+07 	-0.00456257 	-4.88086e-05 	0.000426946 	
-0.01  0.012  0.06  -1.70621e+06 	1.75172e+06 	-1.87246e+07 	-0.00441458 	-1.97718e-05 	0.000393765 	
-0.008  0.012  0.06  -1.43088e+06 	1.86406e+06 	-1.80518e+07 	-0.00428988 	-4.36224e-06 	0.00033591 	
-0.006  0.012  0.06  -1.10089e+06 	1.92739e+06 	-1.75308e+07 	-0.00419243 	2.47078e-06 	0.000262119 	
-0.004  0.012  0.06  -743431 	1.9603e+06 	-1.71626e+07 	-0.00412312 	4.07763e-06 	0.000178877 	
-0.002  0.012  0.06  -373871 	1.97536e+06 	-1.69434e+07 	-0.0040817 	2.71452e-06 	9.05343e-05 	
0  0.012  0.06  0 	1.97965e+06 	-1.68696e+07 	-0.00406773 	0 	0 	
0.002  0.012  0.06  373871 	1.97536e+06 	-1.69434e+07 	-0.0040817 	-2.71452e-06 	-9.05343e-05 	
0.004  0.012  0.06  743431 	1.9603e+06 	-1.71626e+07 	-0.00412312 	-4.07763e-06 	-0.000178877 	
0.006  0.012  0.06  1.10089e+06 	1.92739e+06 	-1.75308e+07 	-0.00419243 	-2.47078e-06 	-0.000262119 	
0.008  0.012  0.06  1.43088e+06 	1.86406e+06 	-1.80518e+07 	-0.00428988 	4.36224e-06 	-0.00033591 	
0.01  0.012  0.06  1.70621e+06 	1.75172e+06 	-1.87246e+07 	-0.00441458 	1.97718e-05 	-0.000393765 	
0.012  0.012  0.06  1.88544e+06 	1.56692e+06 	-1.9532e+07 	-0.00456257 	4.88086e-05 	-0.000426946 	
0.014  0.012  0.06  1.91484e+06 	1.28899e+06 	-2.04285e+07 	-0.00472404 	9.88871e-05 	-0.000426045 	
0.016  0.012  0.06  1.73962e+06 	914657 	-2.13218e+07 	-0.00488134 	0.000179341 	-0.00038548 	
0.018  0.012  0.06  1.34524e+06 	472969 	-2.20734e+07 	-0.00501154 	0.000297515 	-0.000310194 	
0.02  0.012  0.06  811266 	25875.2 	-2.25384e+07 	-0.0050914 	0.00045104 	-0.00021928 	
-0.02  0.014  0.06  -373946 	-286415 	-2.278e+07 	-0.00594363 	-0.000482985 	0.000165555 	
-0.018  0.014  0.06  -868501 	175672 	-2.25095e+07 	-0.00587731 	-0.000312281 	0.000254242 	
-0.016  0.014  0.06  -1.28145e+06 	669965 	-2.1979e+07 	-0.00575738 	-0.000175041 	0.000338443 	
-0.014  0.014  0.06  -1.53401e+06 	1.13305e+06 	-2.12676e+07 	-0.00560104 	-7.86297e-05 	0.00039702 	
-0.012  0.014  0.06  -1.60499e+06 	1.51325e+06 	-2.04849e+07 	-0.0054302 	-1.90822e-05 	0.000417643 	
-0.01  0.014  0.06  -1.51902e+06 	1.79079e+06 	-1.97284e+07 	-0.00526624 	1.2806e-05 	0.000399607 	
-0.008  0.014  0.06  -1.31461e+06 	1.97688e+06 	-1.90672e+07 	-0.00512377 	2.60242e-05 	0.000350017 	
-0.006  0.014  0.06  -1.03311e+06 	2.09384e+06 	-1.85397e+07 	-0.00501021 	2.73432e-05 	0.000278184 	
-0.004  0.014  0.06  -707213 	2.16232e+06 	-1.816e+07 	-0.00492842 	2.14902e-05 	0.000192135 	
-0.002  0.014  0.06  -358384 	2.19753e+06 	-1.79318e+07 	-0.0048792 	1.16441e-05 	9.79018e-05 	
0  0.014  0.06  0 	2.20836e+06 	-1.78543e+07 	-0.00486253 	0 	0 	
0.002  0.014  0.06  358384 	2.19753e+06 	-1.79318e+07 	-0.0048792 	-1.16441e-05 	-9.79018e-05 	
0.004  0.014  0.06  707213 	2.16232e+06 	-1.816e+07 	-0.00492842 	-2.14902e-05 	-0.000192135 	
0.006  0.014  0.06  1.03311e+06 	2.09384e+06 	-1.85397e+07 	-0.00501021 	-2.73432e-05 	-0.000278184 	
0.008  0.014  0.06  1.31461e+06 	1.97688e+06 	-1.90672e+07 	-0.00512377 	-2.60242e-05 	-0.000350017 	
0.01  0.014  0.06  1.51902e+06 	1.79079e+06 	-1.97284e+07 	-0.00526624 	-1.2806e-05 	-0.000399607 	
0.012  0.014  0.06  1.60499e+06 	1.51325e+06 	-2.04849e+07 	-0.0054302 	1.90822e-05 	-0.000417643 	
0.014  0.014  0.06  1.53401e+06 	1.13305e+06 	-2.12676e+07 	-0.00560104 	7.86297e-05 	-0.00039702 	
0.016  0.014  0.06  1.28145e+06 	669965 	-2.1979e+07 	-0.00575738 	0.000175041 	-0.000338443 	
0.018  0.014  0.06  868501 	175672 	-2.25095e+07 	-0.00587731 	0.000312281 	-0.000254242 	
0.02  0.014  0.06  373946 	-286415 	-2.278e+07 	-0.00594363 	0.000482985 	-0.000165555 	
-0.02  0.016  0.06  57478.5 	-683194 	-2.29389e+07 	-0.00679238 	-0.000541389 	9.51423e-05 	
-0.018  0.016  0.06  -381416 	-232298 	-2.28448e+07 	-0.00674285 	-0.000357323 	0.000173408 	
-0.016  0.016  0.06  -775035 	267526 	-2.25399e+07 	-0.00664148 	-0.000201189 	0.000255256 	
-0.014  0.016  0.06  -1.06821e+06 	774023 	-2.20587e+07 	-0.00649908 	-8.39656e-05 	0.000324276 	
-0.012  0.016  0.06  -1.22611e+06 	1.23431e+06 	-2.14592e+07 	-0.00633246 	-7.30415e-06 	0.000363983 	
-0.01  0.016  0.06  -1.24106e+06 	1.60653e+06 	-2.08156e+07 	-0.006163 	3.4726e-05 	0.000366367 	
-0.008  0.016  0.06  -1.12479e+06 	1.8823e+06 	-2.02111e+07 	-0.00600943 	5.10517e-05 	0.000333069 	
-0.006  0.016  0.06  -911851 	2.07178e+06 	-1.97062e+07 	-0.00588349 	5.00417e-05 	0.000271778 	
-0.004  0.016  0.06  -636739 	2.19184e+06 	-1.9332e+07 	-0.00579095 	3.83074e-05 	0.000191008 	
-0.002  0.016  0.06  -326329 	2.25757e+06 	-1.91035e+07 	-0.0057347 	2.05321e-05 	9.82766e-05 	
0  0.016  0.06  0 	2.27846e+06 	-1.9025e+07 	-0.00571554 	0 	0 	
0.002  0.016  0.06  326329 	2.25757e+06 	-1.91035e+07 	-0.0057347 	-2.05321e-05 	-9.82766e-05 	
0.004  0.016  0.06  636739 	2.19184e+06 	-1.9332e+07 	-0.00579095 	-3.83074e-05 	-0.000191008 	
0.006  0.016  0.06  911851 	2.07178e+06 	-1.97062e+07 	-0.00588349 	-5.00417e-05 	-0.000271778 	
0.008  0.016  0.06  1.12479e+06 	1.8823e+06 	-2.02111e+07 	-0.00600943 	-5.10517e-05 	-0.000333069 	
0.01  0.016  0.06  1.24106e+06 	1.60653e+06 	-2.08156e+07 	-0.006163 	-3.4726e-05 	-0.000366367 	
0.012  0.016  0.06  1.22611e+06 	1.23431e+06 	-2.14592e+07 	-0.00633246 	7.30415e-06 	-0.000363983 	
0.014  0.016  0.06  1.06821e+06 	774023 	-2.20587e+07 	-0.00649908 	8.39656e-05 	-0.000324276 	
0.016  0.016  0.06  775035 	267526 	-2.25399e+07 	-0.00664148 	0.000201189 	-0.000255256 	
0.018  0.016  0.06  381416 	-232298 	-2.28448e+07 	-0.00674285 	0.000357323 	-0.000173408 	
0.02  0.016  0.06  -57478.5 	-683194 	-2.29389e+07 	-0.00679238 	0.000541389 	-9.51423e-05 	
-0.02  0.018  0.06  469756 	-1.15139e+06 	-2.29967e+07 	-0.00763692 	-0.000626707 	1.63623e-05 	
-0.018  0.018  0.06  83586 	-731236 	-2.30586e+07 	-0.00760734 	-0.000433412 	8.02763e-05 	
-0.016  0.018  0.06  -273060 	-265365 	-2.29501e+07 	-0.00752814 	-0.00026323 	0.00015157 	
-0.014  0.018  0.06  -568993 	224745 	-2.26957e+07 	-0.00740854 	-0.000125875 	0.000219404 	
-0.012  0.018  0.06  -777508 	706430 	-2.23198e+07 	-0.00725955 	-2.75353e-05 	0.00027001 	
-0.01  0.018  0.06  -876593 	1.14003e+06 	-2.18533e+07 	-0.00709843 	3.22279e-05 	0.000291352 	
-0.008  0.018  0.06  -852011 	1.49716e+06 	-2.13708e+07 	-0.00694496 	5.93529e-05 	0.000278914 	
-0.006  0.018  0.06  -724149 	1.76383e+06 	-2.0939e+07 	-0.00681414 	6.22994e-05 	0.000236319 	
-0.004  0.018  0.06  -520975 	1.945e+06 	-2.06041e+07 	-0.00671529 	4.92942e-05 	0.000170318 	
-0.002  0.018  0.06  -271673 	2.04863e+06 	-2.03941e+07 	-0.00665434 	2.68661e-05 	8.88497e-05 	
0  0.018  0.06  0 	2.08259e+06 	-2.03204e+07 	-0.00663345 	0 	0 	
0.002  0.018  0.06  271673 	2.04863e+06 	-2.03941e+07 	-0.00665434 	-2.68661e-05 	-8.88497e-05 	
0.004  0.018  0.06  520975 	1.945e+06 	-2.06041e+07 	-0.00671529 	-4.92942e-05 	-0.000170318 	
0.006  0.018  0.06  724149 	1.76383e+06 	-2.0939e+07 	-0.00681414 	-6.22994e-05 	-0.000236319 	
0.008  0.018  0.06  852011 	1.49716e+06 	-2.13708e+07 	-0.00694496 	-5.93529e-05 	-0.000278914 	
0.01  0.018  0.06  876593 	1.14003e+06 	-2.18533e+07 	-0.00709843 	-3.22279e-05 	-0.000291352 	
0.012  0.018  0.06  777508 	706430 	-2.23198e+07 	-0.00725955 	2.75353e-05 	-0.00027001 	
0.014  0.018  0.06  568993 	224745 	-2.26957e+07 	-0.00740854 	0.000125875 	-0.000219404 	
0.016  0.018  0.06  273060 	-265365 	-2.29501e+07 	-0.00752814 	0.00026323 	-0.00015157 	
0.018  0.018  0.06  -83586 	-731236 	-2.30586e+07 	-0.00760734 	0.000433412 	-8.02763e-05 	
0.02  0.018  0.06  -469756 	-1.15139e+06 	-2.29967e+07 	-0.00763692 	0.000626707 	-1.63623e-05 	
-0.02  0.02  0.06  843486 	-1.67058e+06 	-2.29317e+07 	-0.00847584 	-0.000737647 	-6.23987e-05 	
-0.018  0.02  0.06  505297 	-1.2954e+06 	-2.3131e+07 	-0.00846973 	-0.000538352 	-1.51932e-05 	
-0.016  0.02  0.06  182303 	-879151 	-2.31798e+07 	-0.00841537 	-0.000359013 	4.2818e-05 	
-0.014  0.02  0.06  -99950.4 	-441769 	-2.31041e+07 	-0.00832198 	-0.000207652 	0.000102384 	
-0.012  0.02  0.06  -321493 	3024.75 	-2.29263e+07 	-0.00819894 	-9.00874e-05 	0.000153552 	
-0.01  0.02  0.06  -465577 	436669 	-2.26621e+07 	-0.00805847 	-9.5849e-06 	0.000186407 	
-0.008  0.02  0.06  -514896 	825170 	-2.23579e+07 	-0.00791795 	3.55008e-05 	0.000193301 	
-0.006  0.02  0.06  -473807 	1.13848e+06 	-2.20546e+07 	-0.00779269 	5.12038e-05 	0.000173343 	
-0.004  0.02  0.06  -357084 	1.36803e+06 	-2.18076e+07 	-0.00769483 	4.54891e-05 	0.000129621 	
-0.002  0.02  0.06  -191659 	1.50448e+06 	-2.16438e+07 	-0.00763335 	2.60755e-05 	6.89625e-05 	
0  0.02  0.06  0 	1.5512e+06 	-2.15855e+07 	-0.00761211 	0 	0 	
0.002  0.02  0.06  191659 	1.50448e+06 	-2.16438e+07 	-0.00763335 	-2.60755e-05 	-6.89625e-05 	
0.004  0.02  0.06  357084 	1.36803e+06 	-2.18076e+07 	-0.00769483 	-4.54891e-05 	-0.000129621 	
0.006  0.02  0.06  473807 	1.13848e+06 	-2.20546e+07 	-0.00779269 	-5.12038e-05 	-0.000173343 	
0.008  0.02  0.06  514896 	825170 	-2.23579e+07 	-0.00791795 	-3.55008e-05 	-0.000193301 	
0.01  0.02  0.06  465577 	436669 	-2.26621e+07 	-0.00805847 	9.5849e-06 	-0.000186407 	
0.012  0.02  0.06  321493 	3024.75 	-2.29263e+07 	-0.00819894 	9.00874e-05 	-0.000153552 	
0.014  0.02  0.06  99950.4 	-441769 	-2.31041e+07 	-0.00832198 	0.000207652 	-0.000102384 	
0.016  0.02  0.06  -182303 	-879151 	-2.31798e+07 	-0.00841537 	0.000359013 	-4.2818e-05 	
0.018  0.02  0.06  -505297 	-1.2954e+06 	-2.3131e+07 	-0.00846973 	0.000538352 	1.51932e-05 	
0.02  0.02  0.06  -843486 	-1.67058e+06 	-2.29317e+07 	-0.00847584 	0.000737647 	6.23987e-05 	
-0.02  -0.02  0.062  602811 	1.58718e+06 	-2.21946e+07 	0.00839142 	-0.000758719 	-6.28771e-05 	
-0.018  -0.02  0.062  403900 	1.3288e+06 	-2.23467e+07 	0.00838182 	-0.000587239 	-6.15143e-05 	
-0.016  -0.02  0.062  205824 	1.04529e+06 	-2.23731e+07 	0.00833453 	-0.000431781 	-7.37071e-05 	
-0.014  -0.02  0.062  27514.8 	750858 	-2.22966e+07 	0.00825793 	-0.000298221 	-9.25484e-05 	
-0.012  -0.02  0.062  -114669 	458874 	-2.21382e+07 	0.00816019 	-0.000190334 	-0.000110284 	
-0.01  -0.02  0.062  -209153 	184210 	-2.19238e+07 	0.00805185 	-0.00010952 	-0.000120315 	
-0.008  -0.02  0.062  -249106 	-57197.7 	-2.1687e+07 	0.00794472 	-5.43938e-05 	-0.000118296 	
-0.006  -0.02  0.062  -237091 	-252660 	-2.14609e+07 	0.00784961 	-2.12003e-05 	-0.000103086 	
-0.004  -0.02  0.062  -182335 	-395576 	-2.12775e+07 	0.00777531 	-4.80502e-06 	-7.59922e-05 	
-0.002  -0.02  0.062  -98631.7 	-482078 	-2.11576e+07 	0.00772821 	3.86792e-07 	-4.02215e-05 	
0  -0.02  0.062  0 	-511530 	-2.11154e+07 	0.00771186 	0 	0 	
